Sample,Organism-name,Strain,BioSample,BioProject,Group,SubGroup,Assembly,Size,GC.,Replicons,WGS,Scaffolds,Genes,Proteins,Release.Date,Cas_genes,Level,GenBank.FTP,crispr,spacers,cas,IE,IF,IC,other/FP,type_other,Cas_genes,acrIE,acrIF,Acr_genes_hom,nb_hits_hom,nb_other_hom,gbaLC,gbaMC_IE,gbaMC_IF,gbaMC_IC,gbaHC_IE,gbaHC_IF,gbaHC_IC,phage
GCF_004371415.1_ASM437141v1,Pseudomonas aeruginosa,6089,SAMN10478331 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371415.1 ,6.42892,66.3,-,RWNZ01,43,6124,5948,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/415/GCA_004371415.1_ASM437141v1,0,0,0,0,0,0,0,[],[],0,0,[],0,0,0,0,0,0,0,0,0,[]
GCF_004371435.1_ASM437143v1,Pseudomonas aeruginosa,6091,SAMN10478333 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371435.1 ,6.64952,66.2,-,RWNX01,41,6397,6118,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/435/GCA_004371435.1_ASM437143v1,4,57,2,1,1,0,0,[],"[['csy1_TypeIF (73335,74639,-)', 'csy3_TypeIF (71326,72354,-)', 'csy2_TypeIF (72365,73348,-)', 'cas1_TypeIF (77924,78898,-)', 'cas6_TypeIF (70759,71322,-)', 'cas3-cas2_TypeIF (74697,77927,-)'], ['cas6_TypeIE (228543,229154,-)', 'cas5_TypeIE (229129,229791,-)', 'cas2_TypeIE (227909,228208,-)', 'cse2_TypeIE (230945,231475,-)', 'cse1_TypeIE (231472,233040,-)', 'cas3_TypeI (233043,235715,-)', 'cas7_TypeIE (229793,230935,-)']]",1,1,"['AcrIE1', 'AcrIF12']",2,0,0,0,2,0,0,0,0,[]
GCF_004371445.1_ASM437144v1,Pseudomonas aeruginosa,6090,SAMN10478332 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371445.1 ,6.5113,66.3,-,RWNY01,39,6247,5992,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/445/GCA_004371445.1_ASM437144v1,2,23,1,0,1,0,0,[],"[['csy1_TypeIF (38350,39654,+)', 'cas1_TypeIF (34091,35065,+)', 'csy3_TypeIF (40635,41663,+)', 'cas6_TypeIF (41667,42230,+)', 'cas3-cas2_TypeIF (35062,38292,+)', 'csy2_TypeIF (39641,40624,+)']]",0,0,[],0,0,7,0,0,0,0,0,0,[]
GCF_004371485.1_ASM437148v1,Pseudomonas aeruginosa,6087,SAMN10478329 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371485.1 ,6.47926,66.3,-,RWOB01,41,6206,5938,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/485/GCA_004371485.1_ASM437148v1,0,0,0,0,0,0,0,[],[],1,1,"['AcrIE1', 'AcrIF12']",2,0,0,0,0,0,0,0,0,[]
GCF_004371505.1_ASM437150v1,Pseudomonas aeruginosa,6086.2,SAMN10478328 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371505.1 ,6.31005,66.5,-,RWOC01,24,6043,5759,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/505/GCA_004371505.1_ASM437150v1,2,26,1,0,1,0,0,[],"[['csy1_TypeIF (41877,43181,-)', 'cas3-cas2_TypeIF (43239,46469,-)', 'csy2_TypeIF (40907,41890,-)', 'csy3_TypeIF (39868,40896,-)', 'cas6_TypeIF (39301,39864,-)', 'cas1_TypeIF (46466,47440,-)']]",0,0,[],0,0,4,0,0,0,0,0,0,[]
GCF_004371525.1_ASM437152v1,Pseudomonas aeruginosa,6085,SAMN10478326 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371525.1 ,6.47701,66.3,-,RWOE01,66,6222,6035,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/525/GCA_004371525.1_ASM437152v1,2,30,1,0,1,0,0,[],"[['cas1_TypeIF (45072,46046,-)', 'csy1_TypeIF (40483,41787,-)', 'csy2_TypeIF (39513,40496,-)', 'cas6_TypeIF (37907,38470,-)', 'cas3-cas2_TypeIF (41845,45075,-)', 'csy3_TypeIF (38474,39502,-)']]",0,0,[],0,0,0,0,1,0,0,0,0,[]
GCF_004371535.1_ASM437153v1,Pseudomonas aeruginosa,6086.1,SAMN10478327 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371535.1 ,6.46221,66.5,-,RWOD01,24,6178,6025,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/535/GCA_004371535.1_ASM437153v1,3,32,1,0,1,0,0,[],"[['cas1_TypeIF (46822,47796,-)', 'csy2_TypeIF (41263,42246,-)', 'cas6_TypeIF (39657,40220,-)', 'cas3-cas2_TypeIF (43595,46825,-)', 'csy1_TypeIF (42233,43537,-)', 'csy3_TypeIF (40224,41252,-)']]",1,2,"['AcrIF2', 'AcrIE4-IF7']",2,1,0,0,4,0,0,1,0,"['JD024_NC_024330-gi|YP_009042211.1||1.37e-62', 'JD024_NC_024330-gi|YP_009042212.1||2.75e-32', 'vB_PaeP_Tr60_Ab31_NC_023575-gi|YP_009007133.1||1.62e-44']"
GCF_004371555.1_ASM437155v1,Pseudomonas aeruginosa,6003,SAMN10478324 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371555.1 ,6.74739,66.2,-,RWOG01,30,6463,6289,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/555/GCA_004371555.1_ASM437155v1,3,39,1,0,1,0,0,[],"[['cas6_TypeIF (39612,40175,-)', 'cas1_TypeIF (47127,48101,-)', 'cas3-cas2_TypeIF (43900,47130,-)', 'csy2_TypeIF (41218,42201,-)', 'csy1_TypeIF (42188,43489,-)', 'csy3_TypeIF (40179,41207,-)']]",0,0,[],0,0,0,0,0,0,0,0,0,[]
GCF_004371565.1_ASM437156v1,Pseudomonas aeruginosa,6004,SAMN10478325 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371565.1 ,6.35876,66.5,-,RWOF01,26,6067,5844,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/565/GCA_004371565.1_ASM437156v1,1,19,0,0,0,0,0,[],[],0,0,[],0,0,0,0,0,0,0,0,0,[]
GCF_004371575.1_ASM437157v1,Pseudomonas aeruginosa,6000.2,SAMN10478321 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371575.1 ,6.77931,66.1,-,RWOJ01,45,6471,6205,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/575/GCA_004371575.1_ASM437157v1,0,0,0,0,0,0,0,[],[],1,1,"['AcrIE1', 'AcrIF12']",2,0,0,0,0,0,0,0,0,[]
GCF_004371625.1_ASM437162v1,Pseudomonas aeruginosa,6000.1,SAMN10478320 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371625.1 ,6.77885,66.1,-,RWOK01,41,6467,6205,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/625/GCA_004371625.1_ASM437162v1,0,0,0,0,0,0,0,[],[],1,1,"['AcrIE1', 'AcrIF12']",2,0,0,0,0,0,0,0,0,[]
GCF_004371635.1_ASM437163v1,Pseudomonas aeruginosa,5999.1,SAMN10478317 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371635.1 ,6.94109,66.1,-,RWON01,60,6712,6499,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/635/GCA_004371635.1_ASM437163v1,0,0,0,0,0,0,2,"['IIIU', 'ID']","[['csx3_TypeIIIU (28788,29666,-)'], ['cas3_TypeID (8851,15057,+)']]",1,1,"['AcrIE1', 'AcrIF12']",2,0,0,0,0,0,0,0,0,[]
GCF_004371645.1_ASM437164v1,Pseudomonas aeruginosa,5999.2,SAMN10478318 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371645.1 ,6.90974,66.2,-,RWOM01,64,6651,6373,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/645/GCA_004371645.1_ASM437164v1,0,0,0,0,0,0,3,"['IIIU', 'ID']","[['csx3_TypeIIIU (33185,34063,-)'], ['cas3_TypeID (3452,9658,-)'], ['cas3a_TypeI (52,1704,+)']]",1,1,"['AcrIE1', 'AcrIF12']",2,0,0,0,0,0,0,0,0,[]
GCF_004371665.1_ASM437166v1,Pseudomonas aeruginosa,5998,SAMN10478316 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371665.1 ,6.25403,66.6,-,RWOO01,23,5919,5768,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/665/GCA_004371665.1_ASM437166v1,2,24,1,0,1,0,1,['IIIU'],"[['csx3_TypeIIIU (24621,25499,-)'], ['cas3-cas2_TypeIF (43114,46344,-)', 'csy1_TypeIF (41752,43056,-)', 'cas1_TypeIF (46341,47315,-)', 'cas6_TypeIF (39176,39739,-)', 'csy2_TypeIF (40782,41765,-)', 'csy3_TypeIF (39743,40771,-)']]",0,0,[],0,0,0,0,0,0,0,0,0,[]
GCF_004371705.1_ASM437170v1,Pseudomonas aeruginosa,5997,SAMN10478315 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371705.1 ,6.85106,66.1,-,RWOP01,86,6620,6275,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/705/GCA_004371705.1_ASM437170v1,3,39,1,0,1,0,1,[],"[['cas3_TypeI (11715,13091,+)'], ['csy1_TypeIF (42261,43562,-)', 'cas1_TypeIF (47200,48174,-)', 'csy2_TypeIF (41291,42274,-)', 'cas6_TypeIF (39685,40248,-)', 'cas3-cas2_TypeIF (43973,47203,-)', 'csy3_TypeIF (40252,41280,-)']]",0,0,[],0,0,0,0,0,0,0,0,0,[]
GCF_004371715.1_ASM437171v1,Pseudomonas aeruginosa,5995,SAMN10478313 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371715.1 ,6.33158,66.4,-,RWOR01,54,6032,5829,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/715/GCA_004371715.1_ASM437171v1,4,71,1,0,1,0,1,['IIIU'],"[['cas1_TypeIF (44947,45921,-)', 'cas3-cas2_TypeIF (41720,44950,-)', 'csy2_TypeIF (39388,40371,-)', 'cas6_TypeIF (37782,38345,-)', 'csy1_TypeIF (40358,41662,-)', 'csy3_TypeIF (38349,39377,-)'], ['csx3_TypeIIIU (18098,18976,-)']]",0,0,[],0,0,7,0,0,0,0,0,0,[]
GCF_004371735.1_ASM437173v1,Pseudomonas aeruginosa,5993,SAMN10478311 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371735.1 ,6.79348,66.2,-,RWOT01,44,6452,6271,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/735/GCA_004371735.1_ASM437173v1,0,0,0,0,0,0,1,['ID'],"[['cas3_TypeID (24781,30996,-)']]",1,1,"['AcrIE1', 'AcrIF12']",2,0,0,0,0,0,0,0,0,[]
GCF_004371755.1_ASM437175v1,Pseudomonas aeruginosa,5994,SAMN10478312 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371755.1 ,6.94257,66,-,RWOS01,37,6675,6510,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/755/GCA_004371755.1_ASM437175v1,3,40,1,0,1,0,0,[],"[['cas1_TypeIF (47206,48180,-)', 'cas6_TypeIF (39691,40254,-)', 'csy2_TypeIF (41297,42280,-)', 'cas3-cas2_TypeIF (43979,47209,-)', 'csy3_TypeIF (40258,41286,-)', 'csy1_TypeIF (42267,43568,-)']]",0,0,[],0,0,0,0,0,0,0,0,0,[]
GCF_004371775.1_ASM437177v1,Pseudomonas aeruginosa,5992,SAMN10478310 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371775.1 ,6.26143,66.6,-,RWOU01,24,5929,5777,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/775/GCA_004371775.1_ASM437177v1,2,24,1,0,1,0,0,[],"[['csy3_TypeIF (39743,40771,-)', 'cas1_TypeIF (46341,47315,-)', 'csy1_TypeIF (41752,43056,-)', 'cas3-cas2_TypeIF (43114,46344,-)', 'csy2_TypeIF (40782,41765,-)', 'cas6_TypeIF (39176,39739,-)']]",0,0,[],0,0,0,0,0,0,0,0,0,[]
GCF_004371805.1_ASM437180v1,Pseudomonas aeruginosa,5990.3,SAMN10478308 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371805.1 ,6.25526,66.6,-,RWOW01,33,5973,5709,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/805/GCA_004371805.1_ASM437180v1,5,67,2,1,1,0,0,[],"[['cas3-cas2_TypeIF (43235,46465,-)', 'cas1_TypeIF (46462,47436,-)', 'csy2_TypeIF (40903,41886,-)', 'csy1_TypeIF (41873,43177,-)', 'csy3_TypeIF (39864,40892,-)', 'cas6_TypeIF (39297,39860,-)'], ['cas3_TypeI (557862,560534,+)', 'cas2_TypeIE (565949,566248,+)', 'cas7_TypeIE (562642,563784,+)', 'cas1_TypeIE (565080,565952,+)', 'cas5_TypeIE (563786,564448,+)', 'cse2_TypeIE (562102,562632,+)', 'cas6_TypeIE (564577,565035,+)', 'cse1_TypeIE (560537,562105,+)']]",1,1,['AcrIE4-IF7'],1,2,0,0,0,0,0,2,0,"['H70_NC_027384-gi|YP_009152336.1||1.32e-108', 'vB_PaeP_Tr60_Ab31_NC_023575-gi|YP_009007134.1||1.50e-44', 'LPB1_NC_027298-gi|YP_009146151.1||5.47e-49']"
GCF_004371825.1_ASM437182v1,Pseudomonas aeruginosa,5991,SAMN10478309 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371825.1 ,6.78578,66.2,-,RWOV01,44,6552,6309,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/825/GCA_004371825.1_ASM437182v1,3,40,1,0,1,0,0,[],"[['cas3-cas2_TypeIF (43973,47203,-)', 'cas6_TypeIF (39685,40248,-)', 'csy3_TypeIF (40252,41280,-)', 'csy2_TypeIF (41291,42274,-)', 'cas1_TypeIF (47200,48174,-)', 'csy1_TypeIF (42261,43562,-)']]",0,0,[],0,0,0,0,0,0,0,0,0,[]
GCF_004371845.1_ASM437184v1,Pseudomonas aeruginosa,5988.2,SAMN10478303 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371845.1 ,6.46817,66.3,-,RWPB01,40,6186,6014,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/845/GCA_004371845.1_ASM437184v1,0,0,0,0,0,0,0,[],[],0,1,['AcrIF12'],1,1,0,0,0,0,0,0,0,[]
GCF_004371855.1_ASM437185v1,Pseudomonas aeruginosa,5990.2,SAMN10478307 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371855.1 ,6.27343,66.6,-,RWOX01,31,5981,5844,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/855/GCA_004371855.1_ASM437185v1,5,69,2,1,1,0,1,['IIIU'],"[['csy1_TypeIF (38023,39327,+)', 'csy2_TypeIF (39314,40297,+)', 'cas3-cas2_TypeIF (34735,37965,+)', 'cas6_TypeIF (41340,41903,+)', 'cas1_TypeIF (33764,34738,+)', 'csy3_TypeIF (40308,41336,+)'], ['csx3_TypeIIIU (35501,36379,+)'], ['cas2_TypeIE (15446,15745,+)', 'cas7_TypeIE (12140,13282,+)', 'cse1_TypeIE (10035,11603,+)', 'cas1_TypeIE (14577,15449,+)', 'cas5_TypeIE (13284,13946,+)', 'cas6_TypeIE (13921,14532,+)', 'cas3_TypeI (7360,10032,+)', 'cse2_TypeIE (11600,12130,+)']]",1,1,['AcrIE4-IF7'],1,2,0,0,0,0,0,2,0,"['LPB1_NC_027298-gi|YP_009146151.1||5.47e-49', 'vB_PaeP_Tr60_Ab31_NC_023575-gi|YP_009007134.1||1.50e-44', 'H70_NC_027384-gi|YP_009152336.1||1.32e-108']"
GCF_004371865.1_ASM437186v1,Pseudomonas aeruginosa,5989,SAMN10478305 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371865.1 ,6.75391,66.3,-,RWOZ01,40,6489,6221,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/865/GCA_004371865.1_ASM437186v1,3,41,1,0,1,0,0,[],"[['cas1_TypeIF (47206,48180,-)', 'cas3-cas2_TypeIF (43979,47209,-)', 'csy3_TypeIF (40258,41286,-)', 'cas6_TypeIF (39691,40254,-)', 'csy1_TypeIF (42267,43568,-)', 'csy2_TypeIF (41297,42280,-)']]",0,0,[],0,0,0,0,0,0,0,0,0,[]
GCF_004371905.1_ASM437190v1,Pseudomonas aeruginosa,5987,SAMN10478302 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371905.1 ,6.40515,66.4,-,RWPC01,31,6124,5984,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/905/GCA_004371905.1_ASM437190v1,0,0,0,0,0,0,0,[],[],1,1,"['AcrIE1', 'AcrIF12']",2,0,0,0,0,0,0,0,0,[]
GCF_004371915.1_ASM437191v1,Pseudomonas aeruginosa,5985,SAMN10478301 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371915.1 ,6.60344,66.2,-,RWPD01,42,6356,6133,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/915/GCA_004371915.1_ASM437191v1,3,40,1,0,1,0,1,[],"[['cas3a_TypeI (85085,86413,+)'], ['cas1_TypeIF (47206,48180,-)', 'csy1_TypeIF (42267,43568,-)', 'cas3-cas2_TypeIF (43979,47209,-)', 'cas6_TypeIF (39691,40254,-)', 'csy3_TypeIF (40258,41286,-)', 'csy2_TypeIF (41297,42280,-)']]",0,0,[],0,0,0,0,0,0,0,0,0,[]
GCF_004371945.1_ASM437194v1,Pseudomonas aeruginosa,6096,SAMN10478338 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371945.1 ,6.74976,66.2,-,RWNS01,55,6557,6321,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/945/GCA_004371945.1_ASM437194v1,2,20,1,0,1,0,2,[],"[['cas3_TypeI (59386,60726,+)'], ['cas1_TypeIF (46399,47373,-)', 'csy1_TypeIF (41810,43114,-)', 'cas3-cas2_TypeIF (43172,46402,-)', 'cas6_TypeIF (39234,39797,-)', 'csy2_TypeIF (40840,41823,-)', 'csy3_TypeIF (39801,40829,-)'], ['cas3a_TypeI (15539,17458,-)']]",1,1,"['AcrIE1', 'AcrIF12']",2,0,4,0,0,0,0,0,0,[]
GCF_004371955.1_ASM437195v1,Pseudomonas aeruginosa,PA-CL542a,SAMN10478296 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371955.1 ,6.75864,66.3,-,RWPI01,23,6469,6275,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/955/GCA_004371955.1_ASM437195v1,4,45,1,0,1,0,0,[],"[['csy3_TypeIF (7804,8832,+)', 'cas6_TypeIF (8836,9399,+)', 'cas3-cas2_TypeIF (1875,5111,+)', 'cas1_TypeIF (904,1878,+)', 'csy1_TypeIF (5522,6823,+)', 'csy2_TypeIF (6810,7793,+)']]",1,1,"['AcrIE1', 'AcrIF12']",2,2,0,0,1,0,0,0,0,[]
GCF_004371965.1_ASM437196v1,Pseudomonas aeruginosa,PA-CL542b,SAMN10478297 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371965.1 ,6.74572,66.3,-,RWPH01,52,6469,6284,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/965/GCA_004371965.1_ASM437196v1,4,45,1,0,1,0,1,[],"[['cas3a_TypeI (14885,16804,+)'], ['cas6_TypeIF (8775,9338,+)', 'cas3-cas2_TypeIF (1814,5050,+)', 'csy2_TypeIF (6749,7732,+)', 'cas1_TypeIF (843,1817,+)', 'csy1_TypeIF (5461,6762,+)', 'csy3_TypeIF (7743,8771,+)']]",1,1,"['AcrIE1', 'AcrIF12']",2,2,0,0,0,0,0,0,0,[]
GCF_004371975.1_ASM437197v1,Pseudomonas aeruginosa,6092.3,SAMN10478335 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004371975.1 ,6.44138,66.4,-,RWNV01,28,6126,5979,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/371/975/GCA_004371975.1_ASM437197v1,3,37,1,1,0,0,0,[],"[['cas5_TypeIE (636534,637196,+)', 'cas3_TypeI (630610,633282,+)', 'cas6_TypeIE (637171,637782,+)', 'cse2_TypeIE (634850,635380,+)', 'cas1_TypeIE (637827,638699,+)', 'cse1_TypeIE (633285,634853,+)', 'cas2_TypeIE (638696,638995,+)', 'cas7_TypeIE (635390,636532,+)']]",0,0,[],0,0,0,0,0,0,0,0,0,[]
GCF_004372025.1_ASM437202v1,Pseudomonas aeruginosa,6001,SAMN10478323 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004372025.1 ,6.27074,66.5,-,RWOH01,27,5950,5804,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/372/025/GCA_004372025.1_ASM437202v1,3,49,1,0,1,0,0,[],"[['csy2_TypeIF (36110,37093,+)', 'csy1_TypeIF (34819,36123,+)', 'csy3_TypeIF (37104,38132,+)', 'cas1_TypeIF (30560,31534,+)', 'cas3-cas2_TypeIF (31531,34761,+)', 'cas6_TypeIF (38136,38699,+)']]",0,0,[],0,0,0,0,0,0,0,0,0,[]
GCF_004372035.1_ASM437203v1,Pseudomonas aeruginosa,6000.3,SAMN10478322 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004372035.1 ,6.84868,66,-,RWOI01,48,6575,6292,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/372/035/GCA_004372035.1_ASM437203v1,0,0,0,0,0,0,0,[],[],1,1,"['AcrIE1', 'AcrIF12']",2,2,0,0,0,0,0,0,0,[]
GCF_004372045.1_ASM437204v1,Pseudomonas aeruginosa,6088,SAMN10478330 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004372045.1 ,6.64553,66.2,-,RWOA01,47,6386,6101,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/372/045/GCA_004372045.1_ASM437204v1,2,45,1,1,0,0,0,[],"[['cas3_TypeI (303332,306004,-)', 'cas7_TypeIE (300082,301224,-)', 'cas5_TypeIE (299418,300080,-)', 'cas2_TypeIE (297619,297918,-)', 'cas1_TypeIE (297915,298787,-)', 'cse2_TypeIE (301234,301764,-)', 'cse1_TypeIE (301761,303329,-)', 'cas6_TypeIE (298832,299443,-)']]",1,1,"['AcrIE1', 'AcrIF12']",2,0,0,1,0,0,0,0,0,[]
GCF_004372075.1_ASM437207v1,Pseudomonas aeruginosa,5999.3,SAMN10478319 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004372075.1 ,6.94878,66.1,-,RWOL01,55,6719,6423,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/372/075/GCA_004372075.1_ASM437207v1,0,0,0,0,0,0,0,[],[],1,1,"['AcrIE1', 'AcrIF12']",2,0,0,0,0,0,0,0,0,[]
GCF_004372085.1_ASM437208v1,Pseudomonas aeruginosa,5996,SAMN10478314 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004372085.1 ,6.60429,66.3,-,RWOQ01,44,6363,6181,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/372/085/GCA_004372085.1_ASM437208v1,1,11,0,0,0,0,1,['IIIU'],"[['csx3_TypeIIIU (24856,25734,-)']]",1,1,"['AcrIE1', 'AcrIF12']",2,0,0,0,0,0,0,0,0,[]
GCF_004372125.1_ASM437212v1,Pseudomonas aeruginosa,5988.3,SAMN10478304 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004372125.1 ,6.41669,66.4,-,RWPA01,43,6123,5836,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/372/125/GCA_004372125.1_ASM437212v1,0,0,0,0,0,0,0,[],[],0,1,['AcrIF12'],1,1,0,0,0,0,0,0,0,[]
GCF_004372135.1_ASM437213v1,Pseudomonas aeruginosa,5990.1,SAMN10478306 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004372135.1 ,6.25033,66.6,-,RWOY01,37,5977,5739,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/372/135/GCA_004372135.1_ASM437213v1,5,67,2,1,1,0,0,[],"[['csy2_TypeIF (32666,33649,+)', 'cas3-cas2_TypeIF (28087,31317,+)', 'cas6_TypeIF (34692,35255,+)', 'csy3_TypeIF (33660,34688,+)', 'csy1_TypeIF (31375,32679,+)', 'cas1_TypeIF (27116,28090,+)'], ['cse2_TypeIE (624609,625139,+)', 'cas3_TypeI (620369,623041,+)', 'cas1_TypeIE (627586,628458,+)', 'cas7_TypeIE (625149,626291,+)', 'cse1_TypeIE (623044,624612,+)', 'cas2_TypeIE (628455,628754,+)', 'cas5_TypeIE (626293,626955,+)', 'cas6_TypeIE (626930,627541,+)']]",1,1,['AcrIE4-IF7'],1,2,0,0,0,0,0,2,0,"['H70_NC_027384-gi|YP_009152336.1||1.32e-108', 'vB_PaeP_Tr60_Ab31_NC_023575-gi|YP_009007134.1||1.50e-44', 'LPB1_NC_027298-gi|YP_009146151.1||5.47e-49']"
GCF_004372145.1_ASM437214v1,Pseudomonas aeruginosa,PA-CL549,SAMN10478300 ,PRJNA325248,Proteobacteria,Gammaproteobacteria,GCA_004372145.1 ,6.81107,66.2,-,RWPE01,28,6536,6356,2019/03/25,2019/03/28,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/372/145/GCA_004372145.1_ASM437214v1,4,45,1,0,1,0,0,[],"[['cas1_TypeIF (844,1818,+)', 'cas3-cas2_TypeIF (1815,5051,+)', 'csy2_TypeIF (6750,7733,+)', 'cas6_TypeIF (8776,9339,+)', 'csy3_TypeIF (7744,8772,+)', 'csy1_TypeIF (5462,6763,+)']]",1,1,"['AcrIE1', 'AcrIF12']",2,2,0,0,0,0,0,0,0,[]
